countryCode,regionCode,name,geonameId
LK,35,Uva Province,1225265
LK,34,Southern Province,1227618
LK,33,Sabaragamuwa Province,1228435
LK,32,North Western Province,1232860
LK,30,North Central Province,1232870
LK,29,Central Province,1249296
LK,38,Northern Province,7671049
LK,37,Eastern Province,8133521
LR,10,Sinoe County,2273898
LR,09,Nimba,2274688
LR,14,Montserrado County,2274890
LR,13,Maryland County,2275099
LR,20,Lofa County,2275344
LR,19,Grand Gedeh County,2276622
LR,12,Grand Cape Mount County,2276627
LR,11,Grand Bassa County,2276630
LR,01,Bong County,2278292
LR,15,Bomi County,2278324
LR,16,Grand Kru County,2588490
LR,17,Margibi County,2588491
LR,18,River Cess County,2588492
LR,21,Gbarpolu County,2593119
LR,22,River Gee County,2593120
LS,19,Thaba-Tseka,932011
LS,18,Quthing,932184
LS,17,Qacha's Nek District,932219
LS,16,Mokhotlong District,932418
LS,15,Mohale's Hoek District,932439
LS,14,Maseru District,932506
LS,13,Mafeteng District,932615
LS,12,Leribe,932700
LS,11,Butha-Buthe,932888
LS,10,Berea,932932
LT,56,Alytus,864389
LT,57,Kaunas,864477
LT,58,Klaipėda County,864478
LT,59,Marijampolė County,864479
LT,60,Panevėžys,864480
LT,61,Siauliai,864481
LT,62,Tauragė County,864482
LT,63,Telsiai,864483
LT,64,Utena,864484
LT,65,Vilnius,864485
LU,WI,Wiltz,2959975
LU,VD,Vianden,2960020
LU,RM,Remich,2960152
LU,RD,Redange,2960161
LU,ME,Mersch,2960275
LU,LU,Luxembourg,2960315
LU,GR,Grevenmacher,2960514
LU,ES,Esch-sur-Alzette,2960599
LU,EC,Echternach,2960629
LU,DI,Diekirch,2960656
LU,CL,Clervaux,2960683
LU,CA,Capellen,2960696
LV,33,Ventspils Municipality,454307
LV,32,Ventspils,454311
LV,31,Valmiera,454564
LV,30,Valka,454571
LV,29,Tukums Municipality,454771
LV,28,Talsu novads,454968
LV,27,Saldus Rajons,455888
LV,25,Riga,456173
LV,24,Rēzekne Municipality,456197
LV,23,Rēzekne,456203
LV,22,Preiļu novads,456528
LV,21,Ogre,457061
LV,20,Madonas novads,457712
LV,19,Ludza Municipality,457773
LV,18,Limbaži Municipality,457889
LV,16,Liepaja,457955
LV,15,Kuldīga Municipality,458459
LV,14,Krāslava Municipality,458621
LV,13,Jūrmala,459202
LV,12,Jelgava Municipality,459278
LV,11,Jelgava,459281
LV,10,Jēkabpils Municipality,459282
LV,09,Gulbene Municipality,459664
LV,08,Dobele Municipality,460311
LV,06,Daugavpils,460414
LV,05,Cēsis Municipality,460569
LV,04,Bauska Municipality,461112
LV,03,Balvi Municipality,461160
LV,02,Alūksne Municipality,461525
LV,01,Aizkraukle Municipality,461613
LV,95,Mārupe,7628319
LV,A2,Olaine,7628320
LV,80,Ķekava,7628322
LV,C3,Salaspils Municipality,7628323
LV,34,Ādaži,7628327
LV,90,Līvāni,7628341
LV,E1,Varakļāni Municipality,7628342
LV,B5,Ropaži Municipality,7628359
LV,C7,Sigulda Municipality,7628362
LV,C5,Saulkrasti Municipality,7628366
LV,D1,Smiltene Municipality,7628380
LV,DN,South Kurzeme Municipality,12276857
LV,AN,Augšdaugava Municipality,12276858
LY,70,Darnah,87204
LY,69,Banghazi,88318
LY,66,Al Marj,88904
LY,65,Al Kufrah,88932
LY,63,Al Jabal al Akhdar,443289
LY,77,Tripoli,2210245
LY,76,Surt,2210553
LY,75,Sabha District,2212774
LY,74,Nalut,2214432
LY,73,Murzuq District,2214602
LY,72,Misratah,2214845
LY,71,Ghat,2217350
LY,68,Az Zawiyah,2218972
LY,78,Wadi ash Shati',2219413
LY,64,Al Jufrah,2219944
LY,67,An Nuqat al Khams,2593778
LY,79,Al Butnan,7602688
LY,80,Jabal al Gharbi,7602689
LY,81,Al Jafarah,7602690
LY,82,Al Marqab,7602691
LY,83,Al Wahat,7602692
LY,84,Wadi al Hayat,7602693
MA,01,Tanger-Tetouan-Al Hoceima,11281874
MA,02,Oriental,11281875
MA,03,Fes-Meknes,11281876
MA,04,Rabat-Salé-Kénitra,11281877
MA,05,Beni Mellal-Khenifra,11281878
MA,06,Casablanca-Settat,11281879
MA,07,Marrakesh-Safi,11281880
MA,08,Drâa-Tafilalet,11281881
MA,09,Souss-Massa,11281882
MA,10,Guelmim-Oued Noun,11281884
MA,11,Laayoune-Sakia El Hamra,11281885
MA,12,Dakhla-Oued Ed-Dahab,11281886
MC,00,Municipality of Monaco,3319178
MD,73,Raionul Edineţ,617077
MD,92,Ungheni,617181
MD,91,Teleneşti,617255
MD,90,Taraclia,617264
MD,88,Stefan-Voda,617283
MD,89,Strășeni,617301
MD,87,Soroca District,617366
MD,84,Rîşcani,617483
MD,83,Rezina,617501
MD,82,Orhei,617639
MD,81,Raionul Ocniţa,617656
MD,59,Anenii Noi,617715
MD,80,Nisporeni,617754
MD,79,Leova,617903
MD,85,Sîngerei,617913
MD,69,Criuleni,617962
MD,78,Ialoveni,617991
MD,57,Chișinău Municipality,618069
MD,67,Căuşeni,618119
MD,65,Cantemir,618142
MD,66,Călăraşi,618162
MD,64,Cahul,618164
MD,76,Glodeni,618260
MD,75,Floreşti,618331
MD,74,Fălești,618345
MD,72,Dubăsari District,618363
MD,71,Drochia,618369
MD,70,Donduşeni,618381
MD,68,Cimişlia,618430
MD,63,Briceni,618511
MD,61,Basarabeasca,618565
MD,77,Hînceşti,858803
MD,86,Şoldăneşti,858808
MD,58,Transnistria,858889
MD,51,Gagauzia,858895
MD,62,Bender Municipality,861487
MD,60,Bălţi,873909
ME,17,Rožaje Municipality,786233
ME,21,Opština Žabljak,3186995
ME,20,Ulcinj,3188514
ME,19,Tivat,3189071
ME,16,Podgorica,3189077
ME,18,Opština Šavnik,3191221
ME,15,Opština Plužine,3193129
ME,14,Pljevlja,3193160
ME,13,Opština Plav,3193227
ME,12,Opština Nikšić,3194493
ME,11,Mojkovac,3194925
ME,10,Kotor,3197537
ME,09,Opština Kolašin,3197895
ME,03,Berane,3199070
ME,08,Herceg Novi,3199393
ME,07,Danilovgrad,3202193
ME,06,Cetinje,3202640
ME,05,Budva,3203104
ME,04,Bijelo Polje,3204173
ME,02,Bar,3204508
ME,01,Andrijevica,3343959
ME,22,Gusinje Municipality,11497642
ME,23,Petnjica Municipality,11497643
ME,24,Tuzi Municipality,12104729
ME,25,Zeta,12640530
MG,71,Diana,7670842
MG,72,Sava,7670846
MG,42,Sofia,7670847
MG,32,Analanjirofo,7670848
MG,41,Boeny,7670849
MG,43,Betsiboka,7670850
MG,33,Alaotra Mangoro,7670851
MG,44,Melaky,7670852
MG,14,Bongolava,7670853
MG,12,Vakinankaratra,7670854
MG,13,Itasy,7670855
MG,11,Analamanga,7670856
MG,31,Atsinanana,7670857
MG,54,Menabe,7670902
MG,22,Amoron'i Mania,7670904
MG,21,Upper Matsiatra,7670905
MG,24,Ihorombe,7670907
MG,25,Atsimo-Atsinanana,7670908
MG,53,Anosy,7670910
MG,52,Androy,7670911
MG,51,Atsimo-Andrefana,7670913
MG,26,Fitovinany Region,12494965
MG,27,Vatovavy Region,12494968
MH,007,Ailinginae Atoll,7303491
MH,010,Ailinglaplap Atoll,7303492
MH,030,Ailuk Atoll,7303493
MH,040,Arno Atoll,7303494
MH,050,Aur Atoll,7303495
MH,060,Bikar Atoll,7303496
MH,070,Bikini Atoll,7303497
MH,080,Ebon Atoll,7303498
MH,090,Enewetak Atoll,7303499
MH,100,Erikub Atoll,7303500
MH,120,Jaluit Atoll,7303501
MH,150,Kwajalein Atoll,7303502
MH,160,Lae Atoll,7303503
MH,180,Likiep Atoll,7303504
MH,190,Majuro Atoll,7303505
MH,300,Maloelap Atoll,7303506
MH,320,Mili Atoll,7303507
MH,330,Namdrik Atoll,7303508
MH,340,Namu Atoll,7303509
MH,350,Rongelap Atoll,7303510
MH,360,Rongrik Atoll,7303511
MH,385,Taka Atoll,7303512
MH,073,Bokak Atoll,7303513
MH,390,Ujae Atoll,7303514
MH,400,Ujelang,7303515
MH,410,Utrik Atoll,7303516
MH,420,Wotho Atoll,7303517
MH,430,Wotje Atoll,7303518
MH,110,Jabat Island,7303519
MH,130,Jemo Island,7303520
MH,140,Kili Island,7303521
MH,170,Lib Island,7303522
MH,310,Mejit Island,7303523
MK,E9,Valandovo,784732
MK,86,Resen,786339
MK,51,Kratovo,789090
MK,78,Pehchevo,862938
MK,72,Novo Selo,862945
MK,11,Bosilovo,862946
MK,A9,Vasilevo,862947
MK,E5,Dojran,862949
MK,08,Bogdanci,862950
MK,47,Konche,862953
MK,62,Makedonska Kamenica,862956
MK,C6,Zrnovci,862958
MK,40,Karbinci,862960
MK,25,Demir Kapija,862961
MK,87,Rosoman,862973
MK,35,Gradsko,862974
MK,60,Lozovo,862975
MK,19,Češinovo-Obleševo,862977
MK,E1,Novaci,863468
MK,04,Berovo,863485
MK,06,Bitola,863486
MK,D9,Mogila,863488
MK,01,Arachinovo,863831
MK,C7,Bogovinje,863834
MK,12,Brvenica,863835
MK,C9,Chashka,863838
MK,18,Centar Zhupa,863841
MK,20,Chucher Sandevo,863842
MK,D2,Debar,863843
MK,22,Delchevo,863844
MK,D3,Demir Hisar,863846
MK,28,Dolneni,863849
MK,33,Gevgelija,863854
MK,D4,Gostivar,863855
MK,36,Ilinden,863856
MK,D5,Jegunovce,863858
MK,D6,Kavadarci,863861
MK,43,Kichevo,863862
MK,46,Kochani,863865
MK,52,Kriva Palanka,863869
MK,53,Krivogashtani,863870
MK,54,Krushevo,863871
MK,D7,Kumanovo,863873
MK,59,Lipkovo,863875
MK,D8,Makedonski Brod,863877
MK,69,Negotino,863881
MK,E2,Ohrid,863883
MK,79,Petrovec,863886
MK,80,Plasnica,863887
MK,E3,Prilep,863888
MK,83,Probishtip,863889
MK,84,Radovish,863890
MK,85,Rankovce,863891
MK,E4,Mavrovo and Rostuša,863892
MK,92,Sopište,863896
MK,97,Staro Nagorichane,863899
MK,98,Shtip,863900
MK,E6,Struga,863901
MK,E7,Strumica,863902
MK,A2,Studenichani,863903
MK,A4,Sveti Nikole,863905
MK,A5,Tearce,863906
MK,E8,Tetovo,863907
MK,F1,Veles,863909
MK,B3,Vevchani,863911
MK,B4,Vinica,863912
MK,B7,Vrapchishte,863914
MK,C2,Zelenikovo,863918
MK,C3,Zhelino,863919
MK,F5,Debarca,7056271
MK,F6,Grad Skopje,11398357
ML,08,Tombouctou,2449066
ML,06,Sikasso,2451184
ML,05,Ségou,2451477
ML,04,Mopti,2453347
ML,07,Koulikoro,2454532
ML,03,Kayes,2455517
ML,09,Gao,2457161
ML,01,Bamako,2460594
ML,10,Kidal,2597449
ML,12070575,Taoudénit,12070575
ML,12070577,Ménaka,12070577
MM,12,Tanintharyi Region,1293118
MM,11,Shan State,1297099
MM,10,Sagaing Region,1298480
MM,17,Yangon,1298822
MM,01,Rakhine,1298852
MM,16,Bago Region,1300463
MM,13,Mon,1308528
MM,08,Mandalay Region,1311871
MM,15,Magway,1312604
MM,06,Kayah State,1319539
MM,05,Kayin State,1320233
MM,04,Kachin State,1321702
MM,03,Ayeyarwady,1321850
MM,02,Chin State,1327132
MM,18,Nay Pyi Taw,8239588
MN,19,Uvs Province,1514967
MN,12,Hovd,1515696
MN,10,Govi-Altai Province,1515917
MN,09,Dzabkhan,1516012
MN,03,Bayan-Ölgii Province,1516278
MN,02,Bayankhongor,1516290
MN,20,Ulaanbaatar,2028461
MN,18,Central Aimak,2028849
MN,17,Sühbaatar,2029155
MN,16,Selenge Province,2029432
MN,15,Övörhangay,2029546
MN,14,Ömnögovĭ,2029669
MN,13,Khövsgöl Province,2030469
MN,11,Hentiy,2030783
MN,08,Middle Govĭ,2031740
MN,07,East Gobi Aymag,2031798
MN,06,East Aimak,2031799
MN,21,Bulgan,2032199
MN,01,Arkhangai Province,2032855
MN,23,Darhan Uul,2055111
MN,24,Govĭ-Sumber,2055112
MN,25,Orhon,2055113
MO,11875154,Nossa Senhora de Fátima,11875154
MO,11875155,Santo António,11875155
MO,11875156,São Lázaro,11875156
MO,11875157,Sé,11875157
MO,11875158,São Lourenço,11875158
MO,11875159,Our Lady of Carmo,11875159
MO,11875160,Cotai,11875160
MO,11875161,Saint Francis Xavier,11875161
MP,100,Rota,4041530
MP,110,Saipan,4041552
MP,120,Tinian,4041650
MP,085,Northern Islands,7733156
MQ,MQ,Martinique,6690603
MR,06,Trarza,2375742
MR,11,Tiris Zemmour,2375989
MR,09,Tagant,2376551
MR,12,Inchiri,2378903
MR,02,Hodh El Gharbi,2379024
MR,01,Hodh Ech Chargi,2379025
MR,10,Guidimaka,2379216
MR,04,Gorgol,2379384
MR,08,Dakhlet Nouadhibou,2380426
MR,05,Brakna,2380635
MR,03,Assaba,2381344
MR,07,Adrar,2381972
MR,13,Nouakchott West,11496391
MR,14,Nouakchott North,11496392
MR,15,Nouakchott South,11496393
MS,03,Saint Peter,3578039
MS,02,Saint Georges,3578044
MS,01,Saint Anthony,3578045
MT,01,Attard,8299700
MT,02,Balzan,8299701
MT,03,Il-Birgu,8299702
MT,04,Birkirkara,8299703
MT,05,Birżebbuġa,8299704
MT,06,Bormla,8299705
MT,07,Dingli,8299706
MT,08,Il-Fgura,8299707
MT,09,Floriana,8299708
MT,10,Il-Fontana,8299709
MT,11,Ghajnsielem,8299710
MT,12,L-Għarb,8299711
MT,13,Ħal Għargħur,8299712
MT,14,L-Għasri,8299713
MT,15,Ħal Għaxaq,8299714
MT,16,Il-Gudja,8299715
MT,17,Il-Gżira,8299716
MT,18,Il-Ħamrun,8299717
MT,19,L-Iklin,8299718
MT,20,L-Imdina,8299719
MT,21,L-Imġarr,8299720
MT,22,L-Imqabba,8299721
MT,23,L-Imsida,8299722
MT,24,Mtarfa,8299723
MT,25,Senglea,8299724
MT,26,Il-Kalkara,8299725
MT,27,Ta’ Kerċem,8299726
MT,28,Kirkop,8299727
MT,29,Lija,8299728
MT,30,Luqa,8299729
MT,31,Il-Marsa,8299730
MT,32,Marsaskala,8299731
MT,33,Marsaxlokk,8299732
MT,34,Il-Mellieħa,8299733
MT,35,Il-Mosta,8299734
MT,36,Il-Munxar,8299735
MT,37,In-Nadur,8299736
MT,38,In-Naxxar,8299737
MT,39,Paola,8299738
MT,40,Pembroke,8299739
MT,41,Tal-Pietà,8299740
MT,42,Il-Qala,8299741
MT,43,Qormi,8299742
MT,44,Il-Qrendi,8299743
MT,45,Ir-Rabat,8299744
MT,46,Victoria,8299745
MT,47,Safi,8299746
MT,48,Saint John,8299747
MT,49,Saint Julian,8299748
MT,50,Saint Lawrence,8299749
MT,51,Saint Lucia,8299750
MT,52,Saint Paul’s Bay,8299751
MT,53,Saint Venera,8299752
MT,54,Sannat,8299753
MT,55,Is-Siġġiewi,8299754
MT,56,Tas-Sliema,8299755
MT,57,Is-Swieqi,8299756
MT,58,Tarxien,8299757
MT,59,Ta’ Xbiex,8299758
MT,61,Ix-Xagħra,8299759
MT,62,Ix-Xewkija,8299760
MT,63,Ix-Xgħajra,8299761
MT,64,Ħaż-Żabbar,8299762
MT,65,Ħaż-Żebbuġ,8299763
MT,66,Iż-Żebbuġ,8299764
MT,67,Iż-Żejtun,8299765
MT,68,Iż-Żurrieq,8299766
MT,60,Valletta,8334638
MU,21,Agalega Islands,448254
MU,20,Savanne,934017
MU,19,Rivière du Rempart,934090
MU,18,Port Louis,934153
MU,17,Plaines Wilhems,934166
MU,16,Pamplemousses,934212
MU,15,Moka,934275
MU,14,Grand Port,934466
MU,13,Flacq,934522
MU,12,Black River,934718
MU,22,Cargados Carajos,1106583
MU,23,Rodrigues,1547449
MV,47,Vaavu Atholhu,1281843
MV,46,Thaa Atholhu,1281881
MV,45,Shaviyani Atholhu,1281892
MV,01,Seenu,1281893
MV,44,Raa Atoll,1281918
MV,43,Noonu Atoll,1281937
MV,42,Gnyaviyani Atoll,1281945
MV,41,Meemu Atholhu,1281985
MV,39,Faadhippolhu Atoll,1282096
MV,05,Laamu,1282101
MV,38,Kaafu Atoll,1282208
MV,37,Haa Dhaalu Atholhu,1282293
MV,36,Haa Alifu Atholhu,1282294
MV,35,Gaafu Dhaalu Atoll,1282328
MV,34,Gaafu Alif Atoll,1282329
MV,33,Faafu Atholhu,1282393
MV,32,Dhaalu Atholhu,1282447
MV,31,Baa Atholhu,1282478
MV,30,Northern Ari Atoll,1282497
MV,40,Male,1337624
MV,10346475,Southern Ari Atoll,10346475
MW,S,Southern Region,923817
MW,N,Northern Region,924591
MW,C,Central Region,931597
MX,31,Yucatán,3514211
MX,30,Veracruz,3514780
MX,29,Tlaxcala,3515359
MX,28,Tamaulipas,3516391
MX,27,Tabasco,3516458
MX,23,Quintana Roo,3520887
MX,22,Querétaro,3520914
MX,21,Puebla,3521082
MX,20,Oaxaca,3522509
MX,19,Nuevo León,3522542
MX,17,Morelos,3522961
MX,15,México,3523272
MX,13,Hidalgo,3527115
MX,12,Guerrero,3527213
MX,09,Mexico City,3527646
MX,05,Chiapas,3531011
MX,04,Campeche,3531730
MX,32,Zacatecas,3979840
MX,26,Sonora,3982846
MX,25,Sinaloa,3983035
MX,24,San Luis Potosí,3985605
MX,18,Nayarit,3995012
MX,16,Michoacán,3995955
MX,14,Jalisco,4004156
MX,11,Guanajuato,4005267
MX,10,Durango,4011741
MX,08,Colima,4013513
MX,07,Coahuila,4013674
MX,06,Chihuahua,4014336
MX,03,Baja California Sur,4017698
MX,02,Baja California,4017700
MX,01,Aguascalientes,4019231
MY,04,Melaka,1733035
MY,13,Terengganu,1733036
MY,12,Selangor,1733037
MY,11,Sarawak,1733038
MY,16,Sabah,1733039
MY,08,Perlis,1733040
MY,07,Perak,1733041
MY,06,Pahang,1733042
MY,05,Negeri Sembilan,1733043
MY,03,Kelantan,1733044
MY,14,Kuala Lumpur,1733046
MY,09,Penang,1733047
MY,02,Kedah,1733048
MY,01,Johor,1733049
MY,15,Labuan,1734240
MY,17,Putrajaya,1996552
MZ,09,Zambezia Province,1024312
MZ,08,Tete,1026010
MZ,05,Sofala,1026804
MZ,07,Niassa Province,1030006
MZ,06,Nampula,1033354
MZ,04,Maputo Province,1040649
MZ,10,Manica,1040947
MZ,03,Inhambane Province,1045110
MZ,02,Gaza Province,1046058
MZ,01,Cabo Delgado Province,1051823
MZ,11,Maputo City,1105845
NA,28,Zambezi Region,1090052
NA,21,Khomas Region,3352137
NA,29,Erongo Region,3371199
NA,30,Hardap Region,3371200
NA,31,Karas Region,3371201
NA,32,Kunene Region,3371202
NA,33,Ohangwena Region,3371203
NA,35,Omaheke Region,3371205
NA,36,Omusati Region,3371206
NA,37,Oshana Region,3371207
NA,38,Oshikoto Region,3371208
NA,39,Otjozondjupa Region,3371209
NA,40,Kavango East,8693188
NA,41,Kavango West,8693189
NC,02,South Province,2140464
NC,01,North Province,2140685
NC,03,Loyalty Islands,7521415
NE,07,Zinder Region,2437797
NE,06,Tahoua Region,2439374
NE,04,Maradi Region,2441289
NE,03,Dosso Region,2445486
NE,02,Diffa,2445702
NE,01,Agadez,2448083
NE,09,Tillabéri Region,2595293
NE,08,Niamey,2595294
NG,51,Sokoto,2322907
NG,50,Rivers State,2324433
NG,49,Plateau State,2324828
NG,32,Oyo State,2325190
NG,48,Ondo State,2326168
NG,16,Ogun State,2327546
NG,31,Niger State,2328925
NG,05,Lagos,2332453
NG,30,Kwara State,2332785
NG,24,Katsina State,2334797
NG,29,Kano State,2335196
NG,23,Kaduna State,2335722
NG,28,Imo State,2337542
NG,22,Cross River State,2345891
NG,27,Borno State,2346794
NG,26,Benue State,2347266
NG,46,Bauchi,2347468
NG,25,Anambra,2349961
NG,21,Akwa Ibom State,2350813
NG,11,FCT,2352776
NG,45,Abia State,2565340
NG,36,Delta,2565341
NG,35,Adamawa,2565342
NG,37,Edo State,2565343
NG,47,Enugu State,2565344
NG,39,Jigawa State,2565345
NG,52,Bayelsa State,2595344
NG,53,Ebonyi State,2595345
NG,54,Ekiti State,2595346
NG,55,Gombe State,2595347
NG,56,Nasarawa State,2595348
NG,57,Zamfara State,2595349
NG,40,Kebbi,2597363
NG,41,Kogi State,2597364
NG,42,Osun State,2597365
NG,43,Taraba State,2597366
NG,44,Yobe State,2597367
NI,15,Rivas Department,3617051
NI,14,Río San Juan Department,3617056
NI,13,Nueva Segovia Department,3617458
NI,12,Matagalpa Department,3617707
NI,11,Masaya Department,3617722
NI,10,Managua Department,3617762
NI,09,Madriz Department,3617796
NI,08,León Department,3618029
NI,07,Jinotega Department,3618928
NI,06,Granada Department,3619135
NI,05,Estelí Department,3619193
NI,04,Chontales Department,3620368
NI,03,Chinandega Department,3620380
NI,02,Carazo Department,3620481
NI,01,Boaco Department,3620673
NI,17,North Caribbean Coast,3830307
NI,18,South Caribbean Coast,3830308
NL,11,South Holland,2743698
NL,10,Zeeland,2744011
NL,09,Utrecht,2745909
NL,15,Overijssel,2748838
NL,07,North Holland,2749879
NL,06,North Brabant,2749990
NL,05,Limburg,2751596
NL,04,Groningen,2755249
NL,03,Gelderland,2755634
NL,02,Friesland,2755812
NL,01,Drenthe,2756631
NL,16,Flevoland,3319179
NO,05,Finnmark,780166
NO,20,Vestfold,3132015
NO,18,Troms,3133897
NO,17,Telemark,3134723
NO,14,Rogaland,3141558
NO,13,Østfold,3143188
NO,12,Oslo,3143242
NO,09,Nordland,3144301
NO,08,Møre og Romsdal,3145495
NO,04,Buskerud,3159665
NO,01,Akershus,3163480
NO,21,Trøndelag,11862827
NO,42,Agder,12110596
NO,34,Innlandet,12110598
NO,46,Vestland,12110600
NP,1,Koshi,12095447
NP,2,Madhesh,12095448
NP,3,Bagmati Province,12095449
NP,4,Gandaki Pradesh,12095450
NP,5,Lumbini Province,12095451
NP,6,Karnali Pradesh,12095452
NP,7,Sudurpashchim Pradesh,12095453
NR,14,Yaren District,2110418
NR,13,Uaboe District,2110420
NR,12,Nibok District,2110423
NR,11,Meneng District,2110431
NR,10,Ijuw District,2110432
NR,09,Ewa District,2110435
NR,08,Denigomodu District,2110437
NR,07,Buada District,2110440
NR,06,Boe District,2110441
NR,05,Baiti District,2110442
NR,04,Anibare District,2110445
NR,03,Anetan District,2110448
NR,02,Anabar District,2110449
NR,01,Aiwo District,2110451
NZ,G2,Wellington Region,2179538
NZ,F3,Manawatu-Wanganui,2179671
NZ,G1,Waikato Region,2180293
NZ,TAS,Tasman District,2181818
NZ,F9,Taranaki Region,2181872
NZ,F8,Southland,2182501
NZ,E8,Bay of Plenty,2182560
NZ,F6,Northland,2185978
NZ,F4,Marlborough,2187304
NZ,F2,Hawke's Bay Region,2190146
NZ,F1,Gisborne,2190767
NZ,E9,Canterbury,2192628
NZ,E7,Auckland,2193734
NZ,10,Chatham Islands,4033013
NZ,F5,Nelson Region,6612108
NZ,F7,Otago,6612109
NZ,G3,West Coast,6612113
OM,01,Ad Dakhiliyah,411735
OM,02,Al Batinah South,411736
OM,03,Al Wusta Governorate,411737
OM,04,Southeastern Governorate,411738
OM,09,Ad Dhahirah,411739
OM,06,Muscat,411740
OM,07,Musandam Governorate,411741
OM,08,Dhofar,411742
OM,10,Al Buraimi,7110710
OM,12,Northeastern Governorate,8394433
OM,11,Al Batinah North,8394434
PA,10,Veraguas Province,3700159
PA,09,Guna Yala,3701537
PA,08,Panamá,3703433
PA,07,Los Santos Province,3704961
PA,06,Herrera Province,3708710
PA,05,Darién,3711671
PA,04,Colón,3712073
PA,03,Coclé,3712162
PA,02,Chiriquí Province,3712410
PA,01,Bocas del Toro Province,3713954
PA,11,Embera,7303686
PA,12,Ngöbe-Buglé Comarca,7303688
PA,13,Panamá Oeste Province,11353126
PA,NT,Naso Tjër Di,12508964
PE,25,Ucayali,3691099
PE,24,Tumbes,3691146
PE,22,San Martín Department,3692385
PE,20,Piura,3693525
PE,16,Loreto,3695238
PE,14,Lambayeque,3695753
PE,13,La Libertad,3695781
PE,10,Huánuco Department,3696416
PE,06,Cajamarca Department,3699087
PE,02,Ancash,3699674
PE,01,Amazonas,3699699
PE,23,Tacna,3928127
PE,21,Puno,3931275
PE,19,Pasco,3932834
PE,18,Moquegua Department,3934607
PE,17,Madre de Dios,3935619
PE,LMA,Lima Province,3936451
PE,15,Lima region,3936452
PE,12,Junin,3937485
PE,11,Ica,3938526
PE,09,Huancavelica,3939467
PE,08,Cuzco Department,3941583
PE,07,Callao,3946080
PE,05,Ayacucho,3947018
PE,04,Arequipa,3947319
PE,03,Apurímac Department,3947421
PF,04,Marquesas Islands,4019991
PF,03,Tuamotu-Gambier Islands,4030621
PF,02,Leeward Islands,4034364
PF,01,Îles du Vent,4034365
PF,05,Austral Islands,4034366
PG,17,West New Britain Province,2083546
PG,06,Western Province,2083549
PG,16,Western Highlands Province,2083551
PG,05,Southern Highlands Province,2086331
PG,18,Sandaun Province,2087246
PG,07,Bougainville,2089470
PG,04,Oro Province,2089478
PG,15,New Ireland,2089693
PG,20,National Capital,2089856
PG,14,Morobe Province,2090468
PG,13,Manus Province,2091495
PG,12,Madang Province,2091993
PG,02,Gulf Province,2096633
PG,19,Enga Province,2097655
PG,11,East Sepik Province,2097846
PG,10,East New Britain Province,2097853
PG,09,Eastern Highlands Province,2097855
PG,08,Chimbu Province,2098593
PG,03,Milne Bay Province,2132895
PG,01,Central Province,2133763
PG,21,Hela Province,8521658
PG,22,Jiwaka Province,8521660
PH,14,Autonomous Region in Muslim Mindanao,7115989
PH,10,Northern Mindanao,7521295
PH,41,Mimaropa,7521296
PH,02,Cagayan Valley,7521297
PH,12,Soccsksargen,7521298
PH,13,Caraga,7521299
PH,15,Cordillera,7521300
PH,01,Ilocos,7521301
PH,40,Calabarzon,7521303
PH,06,Western Visayas,7521304
PH,03,Central Luzon,7521305
PH,07,Central Visayas,7521306
PH,08,Eastern Visayas,7521307
PH,09,Zamboanga Peninsula,7521308
PH,11,Davao Region,7521309
PH,05,Bicol Region,7521310
PH,NCR,National Capital Region,7521311
PK,08,Islamabad,1162015
PK,05,Sindh,1164807
PK,04,Punjab,1167710
PK,03,Khyber Pakhtunkhwa,1168873
PK,07,Gilgit-Baltistan,1168878
PK,02,Balochistan,1183606
PK,06,Azad Kashmir,1184196
PL,75,Lublin,858785
PL,77,Lesser Poland,858786
PL,78,Mazovia,858787
PL,80,Subcarpathia,858788
PL,81,Podlasie,858789
PL,84,Świętokrzyskie,858790
PL,85,Warmia-Masuria,858791
PL,72,Lower Silesia,3337492
PL,74,Łódź Voivodeship,3337493
PL,76,Lubusz,3337494
PL,79,Opole Voivodeship,3337495
PL,82,Pomerania,3337496
PL,83,Silesia,3337497
PL,86,Greater Poland,3337498
PL,87,West Pomerania,3337499
PL,73,Kujawsko-Pomorskie,3337500
PM,97502,Saint-Pierre,3424935
PM,97501,Miquelon-Langlade,3424938
PR,001,Adjuntas,4562487
PR,003,Aguada,4562503
PR,005,Aguadilla,4562512
PR,007,Aguas Buenas,4562516
PR,009,Aibonito,4562531
PR,011,Añasco,4562605
PR,013,Arecibo,4562640
PR,015,Arroyo,4562682
PR,017,Barceloneta,4562771
PR,019,Barranquitas,4562779
PR,021,Bayamón,4562837
PR,023,Cabo Rojo,4562997
PR,025,Caguas,4563011
PR,027,Camuy,4563065
PR,029,Canóvanas,4563169
PR,031,Carolina,4563244
PR,033,Cataño,4563299
PR,035,Cayey,4563309
PR,037,Ceiba,4563380
PR,039,Ciales,4563774
PR,041,Cidra,4563778
PR,043,Coamo,4563812
PR,045,Comerío,4563921
PR,047,Corozal,4564004
PR,049,Culebra,4564071
PR,051,Dorado,4564134
PR,053,Fajardo,4564949
PR,054,Florida,4564993
PR,055,Guánica,4565091
PR,057,Guayama,4565107
PR,059,Guayanilla,4565112
PR,061,Guaynabo,4565120
PR,063,Gurabo,4565126
PR,065,Hatillo,4565348
PR,067,Hormigueros,4565381
